id,fonte,tipo,titolo,descrizione,ente_nome,ente_paese,regione,importo_min,importo_max,importo_stimato,valuta,data_pubblicazione,data_scadenza,stato,url_originale,url_pdf,settori,destinatari,cpv_codes
MUR-PRIN-HYBRID-2026,MUR,ricerca_nazionale,PRIN Hybrid 2026 — Progetti multidisciplinari,Bando per progetti multidisciplinari che integrano scienze umane e nuove tecnologie. Dotazione: €56.600.000. Focalizzato su tecnologie emergenti con approccio interdisciplinare.,MUR — Ministero dell'Università e della Ricerca,IT,,,,56600000.0,EUR,2026-04-20,2026-06-04,attivo,https://www.mur.gov.it/it/news/lunedi-20042026/ricerca-arriva-prin-hybrid,,multidisciplinare|ricerca|tecnologie_emergenti,enti_ricerca|ricercatori|universita,
MUR-PRIN-2026,MUR,ricerca_nazionale,PRIN 2026 — Progetti di Rilevante Interesse Nazionale,"Bando per il finanziamento di progetti di ricerca fondamentale di rilevante interesse nazionale. Dotazione: €259.889.354. Aree: Life Sciences (35%), Physical Sciences & Engineering (35%), Social Sciences & Humanities (30%). Durata progetto: 3 anni, 4-6 unità di ricerca. 15% risorse riservato a PI under 40.",MUR — Ministero dell'Università e della Ricerca,IT,,1000000.0,1200000.0,259889354.0,EUR,2026-04-10,2026-06-01,attivo,https://www.mur.gov.it/it/aree-tematiche/ricerca/programmi-di-finanziamento/progetti-di-rilevante-interesse-nazionale-prin/prin-2026,https://www.mur.gov.it/sites/default/files/2026-04/D.D.%20n.%202298%20del%2010-04-2026%20BANDO%20PRIN%202026.pdf,fisica|ricerca|scienze_sociali|scienze_vita,enti_ricerca|ricercatori|universita,
OC-PSCABRUZZO2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE ABRUZZO - FSC ANTICIPAZIONI,ACCORDO COESIONE ABRUZZO - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Abruzzo,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCABRUZZO2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESABRUZZO,OpenCoesione,appalto_servizi,ACCORDO COESIONE ABRUZZO - FSC ORDINARIO,ACCORDO COESIONE ABRUZZO - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Abruzzo,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESABRUZZO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCBASILIC2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE BASILICATA - FSC ANTICIPAZIONI,ACCORDO COESIONE BASILICATA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Basilicata,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCBASILIC2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESBASILICATA,OpenCoesione,appalto_servizi,ACCORDO COESIONE BASILICATA - FSC ORDINARIO,ACCORDO COESIONE BASILICATA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Basilicata,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESBASILICATA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESBASILICAT,OpenCoesione,appalto_servizi,ACCORDO COESIONE BASILICATA - FSC ORDINARIO,ACCORDO COESIONE BASILICATA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Basilicata,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESBASILICAT/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCCALABRIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE CALABRIA - FSC ANTICIPAZIONI,ACCORDO COESIONE CALABRIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Calabria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCCALABRIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESCALABRIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE CALABRIA - FSC ORDINARIO,ACCORDO COESIONE CALABRIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Calabria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESCALABRIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCCAMPANIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE CAMPANIA - FSC ANTICIPAZIONI,ACCORDO COESIONE CAMPANIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Campania,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCCAMPANIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCBAGNCAMPANIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE CAMPANIA - FSC BAGNOLI,ACCORDO COESIONE CAMPANIA - FSC BAGNOLI,OpenCoesione / Fondi UE,IT,Campania,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCBAGNCAMPANIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESCAMPANIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE CAMPANIA - FSC ORDINARIO E FDR,ACCORDO COESIONE CAMPANIA - FSC ORDINARIO E FDR,OpenCoesione / Fondi UE,IT,Campania,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESCAMPANIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCSTRCAMPANIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE CAMPANIA - FSC STRALCIO,ACCORDO COESIONE CAMPANIA - FSC STRALCIO,OpenCoesione / Fondi UE,IT,Campania,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCSTRCAMPANIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCEMROMAG2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE EMILIA ROMAGNA - FSC ANTICIPAZIONI,ACCORDO COESIONE EMILIA ROMAGNA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCEMROMAG2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESEMROMAGN,OpenCoesione,appalto_servizi,ACCORDO COESIONE EMILIA ROMAGNA - FSC ORDINARIO,ACCORDO COESIONE EMILIA ROMAGNA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESEMROMAGN/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESFRIULIVG,OpenCoesione,appalto_servizi,ACCORDO COESIONE FRIULI VENEZIA GIULIA - FSC ORDINARIO,ACCORDO COESIONE FRIULI VENEZIA GIULIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Friuli-Venezia Giulia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESFRIULIVG/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCFRIULI2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE FRIULI-VENEZIA GIULIA - FSC ANTICIPAZIONI,ACCORDO COESIONE FRIULI-VENEZIA GIULIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Friuli-Venezia Giulia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCFRIULI2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEPCMDTD,OpenCoesione,appalto_servizi,ACCORDO COESIONE INNOVAZIONE TECNOLOGICA E TRANSIZIONE DIGITALE,ACCORDO COESIONE INNOVAZIONE TECNOLOGICA E TRANSIZIONE DIGITALE,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEPCMDTD/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCLAZIO2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE LAZIO - FSC ANTICIPAZIONI,ACCORDO COESIONE LAZIO - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Lazio,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCLAZIO2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESLAZIO,OpenCoesione,appalto_servizi,ACCORDO COESIONE LAZIO - FSC ORDINARIO,ACCORDO COESIONE LAZIO - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Lazio,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESLAZIO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCLIGURIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE LIGURIA - FSC ANTICIPAZIONI,ACCORDO COESIONE LIGURIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Liguria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCLIGURIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESLIGURIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE LIGURIA - FSC ORDINARIO,ACCORDO COESIONE LIGURIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Liguria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESLIGURIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCLOMBARD2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE LOMBARDIA - FSC ANTICIPAZIONI,ACCORDO COESIONE LOMBARDIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Lombardia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCLOMBARD2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESLOMBARD,OpenCoesione,appalto_servizi,ACCORDO COESIONE LOMBARDIA - FSC ORDINARIO,ACCORDO COESIONE LOMBARDIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Lombardia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESLOMBARD/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCMARCHE2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE MARCHE - FSC ANTICIPAZIONI,ACCORDO COESIONE MARCHE - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Marche,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCMARCHE2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESMARCHE,OpenCoesione,appalto_servizi,ACCORDO COESIONE MARCHE - FSC ORDINARIO  E FDR,ACCORDO COESIONE MARCHE - FSC ORDINARIO  E FDR,OpenCoesione / Fondi UE,IT,Marche,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESMARCHE/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMAECI,OpenCoesione,appalto_servizi,ACCORDO COESIONE MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,ACCORDO COESIONE MINISTERO DEGLI AFFARI ESTERI E DELLA COOPERAZIONE INTERNAZIONALE,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMAECI/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMASAF,OpenCoesione,appalto_servizi,"ACCORDO COESIONE MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITÀ ALIMENTARE E DELLE FORESTE","ACCORDO COESIONE MINISTERO DELL'AGRICOLTURA, DELLA SOVRANITÀ ALIMENTARE E DELLE FORESTE",OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMASAF/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMASE,OpenCoesione,appalto_servizi,ACCORDO COESIONE MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,ACCORDO COESIONE MINISTERO DELL'AMBIENTE E DELLA SICUREZZA ENERGETICA,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMASE/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMIC,OpenCoesione,appalto_servizi,ACCORDO COESIONE MINISTERO DELLA CULTURA,ACCORDO COESIONE MINISTERO DELLA CULTURA,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMIC/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMDIS,OpenCoesione,appalto_servizi,ACCORDO COESIONE MINISTRO PER LE DISABILITA',ACCORDO COESIONE MINISTRO PER LE DISABILITA',OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMDIS/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOEMSPORT,OpenCoesione,appalto_servizi,ACCORDO COESIONE MINISTRO PER LO SPORT E I GIOVANI,ACCORDO COESIONE MINISTRO PER LO SPORT E I GIOVANI,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOEMSPORT/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCMOLISE2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE MOLISE - FSC ANTICIPAZIONI,ACCORDO COESIONE MOLISE - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Molise,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCMOLISE2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESMOLISE,OpenCoesione,appalto_servizi,ACCORDO COESIONE MOLISE - FSC ORDINARIO,ACCORDO COESIONE MOLISE - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Molise,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESMOLISE/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESBOLZANO,OpenCoesione,appalto_servizi,ACCORDO COESIONE P.A. BOLZANO - FSC ORDINARIO,ACCORDO COESIONE P.A. BOLZANO - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESBOLZANO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESTRENTO,OpenCoesione,appalto_servizi,ACCORDO COESIONE P.A. TRENTO - FSC ORDINARIO,ACCORDO COESIONE P.A. TRENTO - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESTRENTO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCBOLZANO2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE PA BOLZANO - FSC ANTICIPAZIONI,ACCORDO COESIONE PA BOLZANO - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCBOLZANO2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCTRENTO2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE PA TRENTO - FSC ANTICIPAZIONI,ACCORDO COESIONE PA TRENTO - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCTRENTO2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCPIEMONTE2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE PIEMONTE - FSC ANTICIPAZIONI,ACCORDO COESIONE PIEMONTE - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Piemonte,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCPIEMONTE2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESPIEMONTE,OpenCoesione,appalto_servizi,ACCORDO COESIONE PIEMONTE - FSC ORDINARIO,ACCORDO COESIONE PIEMONTE - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Piemonte,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESPIEMONTE/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCPUGLIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE PUGLIA - FSC ANTICIPAZIONI,ACCORDO COESIONE PUGLIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Puglia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCPUGLIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESPUGLIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE PUGLIA - FSC ORDINARIO E FDR,ACCORDO COESIONE PUGLIA - FSC ORDINARIO E FDR,OpenCoesione / Fondi UE,IT,Puglia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESPUGLIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCSARDEGNA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE SARDEGNA - FSC ANTICIPAZIONI,ACCORDO COESIONE SARDEGNA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Sardegna,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCSARDEGNA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESSARDEGNA,OpenCoesione,appalto_servizi,ACCORDO COESIONE SARDEGNA - FSC ORDINARIO,ACCORDO COESIONE SARDEGNA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Sardegna,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESSARDEGNA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCSICILIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE SICILIA - FSC ANTICIPAZIONI,ACCORDO COESIONE SICILIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Sicilia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCSICILIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESSICILIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE SICILIA - FSC ORDINARIO,ACCORDO COESIONE SICILIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Sicilia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESSICILIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCTOSCANA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE TOSCANA - FSC ANTICIPAZIONI,ACCORDO COESIONE TOSCANA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Toscana,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCTOSCANA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESTOSCANA,OpenCoesione,appalto_servizi,ACCORDO COESIONE TOSCANA - FSC ORDINARIO,ACCORDO COESIONE TOSCANA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Toscana,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESTOSCANA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCUMBRIA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE UMBRIA - FSC ANTICIPAZIONI,ACCORDO COESIONE UMBRIA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Umbria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCUMBRIA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESUMBRIA,OpenCoesione,appalto_servizi,ACCORDO COESIONE UMBRIA - FSC ORDINARIO,ACCORDO COESIONE UMBRIA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Umbria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESUMBRIA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCVALAOSTA2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE VALLE D'AOSTA - FSC ANTICIPAZIONI,ACCORDO COESIONE VALLE D'AOSTA - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Valle d'Aosta,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCVALAOSTA2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESVALDAOSTA,OpenCoesione,appalto_servizi,ACCORDO COESIONE VALLE D'AOSTA - FSC ORDINARIO,ACCORDO COESIONE VALLE D'AOSTA - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Valle d'Aosta,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESVALDAOSTA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-PSCVENETO2021,OpenCoesione,appalto_servizi,ACCORDO COESIONE VENETO - FSC ANTICIPAZIONI,ACCORDO COESIONE VENETO - FSC ANTICIPAZIONI,OpenCoesione / Fondi UE,IT,Veneto,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/PSCVENETO2021/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOESVENETO,OpenCoesione,appalto_servizi,ACCORDO COESIONE VENETO - FSC ORDINARIO,ACCORDO COESIONE VENETO - FSC ORDINARIO,OpenCoesione / Fondi UE,IT,Veneto,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOESVENETO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_EMR,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE EMILIA ROMAGNA,ACCORDO PER LA COESIONE REGIONE EMILIA ROMAGNA,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_EMR/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_FVG,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE FRIULI-VENEZIA GIULIA,ACCORDO PER LA COESIONE REGIONE FRIULI-VENEZIA GIULIA,OpenCoesione / Fondi UE,IT,Friuli-Venezia Giulia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_FVG/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_LAZ,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE LAZIO,ACCORDO PER LA COESIONE REGIONE LAZIO,OpenCoesione / Fondi UE,IT,Lazio,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_LAZ/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_LIG,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE LIGURIA,ACCORDO PER LA COESIONE REGIONE LIGURIA,OpenCoesione / Fondi UE,IT,Liguria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_LIG/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_LOM,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE LOMBARDIA,ACCORDO PER LA COESIONE REGIONE LOMBARDIA,OpenCoesione / Fondi UE,IT,Lombardia,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_LOM/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_MAR,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE MARCHE,ACCORDO PER LA COESIONE REGIONE MARCHE,OpenCoesione / Fondi UE,IT,Marche,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_MAR/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_PIE,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE PIEMONTE,ACCORDO PER LA COESIONE REGIONE PIEMONTE,OpenCoesione / Fondi UE,IT,Piemonte,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_PIE/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_TOS,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE TOSCANA,ACCORDO PER LA COESIONE REGIONE TOSCANA,OpenCoesione / Fondi UE,IT,Toscana,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_TOS/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_UMB,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE UMBRIA,ACCORDO PER LA COESIONE REGIONE UMBRIA,OpenCoesione / Fondi UE,IT,Umbria,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_UMB/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_VDA,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE VALLE D'AOSTA,ACCORDO PER LA COESIONE REGIONE VALLE D'AOSTA,OpenCoesione / Fondi UE,IT,Valle d'Aosta,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_VDA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ACCOE_VEN,OpenCoesione,appalto_servizi,ACCORDO PER LA COESIONE REGIONE VENETO,ACCORDO PER LA COESIONE REGIONE VENETO,OpenCoesione / Fondi UE,IT,Veneto,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ACCOE_VEN/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-TEMP_ACQUARIO,OpenCoesione,appalto_servizi,ACQUARIO GREEN DI TARANTO,ACQUARIO GREEN DI TARANTO,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/TEMP_ACQUARIO/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-FSC_1420_CDD_10,OpenCoesione,appalto_servizi,ALLUVIONE SARDEGNA,ALLUVIONE SARDEGNA,OpenCoesione / Fondi UE,IT,Sardegna,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/FSC_1420_CDD_10/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-DIPSPORT,OpenCoesione,appalto_servizi,ASSEGNAZIONE FSC IMPIANTI SPORTIVI,ASSEGNAZIONE FSC IMPIANTI SPORTIVI,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/DIPSPORT/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-ISMETT,OpenCoesione,appalto_servizi,ASSEGNAZIONE FSC ISMETT,ASSEGNAZIONE FSC ISMETT,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/ISMETT/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-COMMCAIVANOFSC,OpenCoesione,appalto_servizi,ASSEGNAZIONI CAIVANO,ASSEGNAZIONI CAIVANO,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/COMMCAIVANOFSC/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
OC-LAMPEDUSA,OpenCoesione,appalto_servizi,ASSEGNAZIONI LAMPEDUSA,ASSEGNAZIONI LAMPEDUSA,OpenCoesione / Fondi UE,IT,,,,,EUR,,,attivo,https://opencoesione.gov.it/it/api/programmi/LAMPEDUSA/?format=json,,pubblica_amministrazione,enti_pubblici|pa,
